Date,Open,High,Low,Close,ind
16-February-2015,29170.77,29325.35,29083.4,29135.88,280
13-February-2015,28888.99,29154.67,28835.7,29094.93,279
12-February-2015,28650.25,28838.52,28406.25,28805.1,278
11-February-2015,28450.26,28618.91,28424.39,28533.97,277
10-February-2015,28122.48,28633.72,28044.49,28355.62,276
9-February-2015,28566.5,28566.5,28183.32,28227.39,275
6-February-2015,28892.21,28922.85,28647.14,28717.91,274
5-February-2015,28912.38,29277.83,28753.29,28850.97,273
4-February-2015,29129.85,29133.62,28824.68,28883.11,272
3-February-2015,29217.4,29253.06,28900.41,29000.14,271
2-February-2015,29143.63,29268.13,28958.52,29122.27,270
30-January-2015,29801.6,29844.16,29070.48,29182.95,269
29-January-2015,29516.49,29740.63,29378.3,29681.77,268
28-January-2015,29565.72,29786.32,29417.67,29559.18,267
27-January-2015,29451.65,29618.59,29286.09,29571.04,266
23-January-2015,29189.45,29408.73,29165.56,29278.84,265
22-January-2015,28957.79,29060.41,28892.23,29006.02,264
21-January-2015,28843.09,28958.1,28792.57,28888.86,263
20-January-2015,28324.85,28829.29,28324.85,28784.67,262
19-January-2015,28249.84,28334.06,28197.36,28262.01,261
16-January-2015,28056.61,28176.1,27945.31,28121.89,260
15-January-2015,27831.16,28194.61,27703.7,28075.55,259
14-January-2015,27432.14,27512.8,27203.25,27346.82,258
13-January-2015,27611.56,27670.19,27324.58,27425.73,257
12-January-2015,27523.86,27620.66,27323.74,27585.27,256
9-January-2015,27404.19,27507.67,27119.63,27458.38,255
8-January-2015,27178.77,27316.41,27101.94,27274.71,254
7-January-2015,26983.43,27051.6,26776.12,26908.82,253
6-January-2015,27694.23,27698.93,26937.06,26987.46,252
5-January-2015,27978.43,28064.49,27786.85,27842.32,251
2-January-2015,27521.28,27937.47,27519.26,27887.9,250
1-January-2015,27485.77,27545.61,27395.34,27507.54,249
31-December-2014,27358.3,27527.24,27346,27499.42,248
30-December-2014,27478.3,27478.3,27312.29,27403.54,247
29-December-2014,27266.49,27507.25,27266.49,27395.73,246
26-December-2014,27215.19,27370.63,27091.38,27241.78,245
24-December-2014,27530.26,27571.25,27146.52,27208.61,244
23-December-2014,27733.12,27851.1,27475.13,27506.46,243
22-December-2014,27479.87,27725.27,27382.32,27701.79,242
19-December-2014,27292.55,27497.12,27292.14,27371.84,241
18-December-2014,27053.86,27180.92,26900.57,27126.57,240
17-December-2014,26724.01,26871.91,26469.42,26710.13,239
16-December-2014,27181.18,27199.37,26736.23,26781.44,238
15-December-2014,27136.28,27392.18,27105.04,27319.56,237
12-December-2014,27598.96,27692.32,27320.05,27350.68,236
11-December-2014,27796.34,27796.34,27539.47,27602.01,235
10-December-2014,27711.96,27905.25,27710.03,27831.1,234
9-December-2014,28134.22,28157.53,27763.82,27797.01,233
8-December-2014,28433,28494.85,28097.12,28119.4,232
5-December-2014,28604.5,28651.75,28409.05,28458.1,231
4-December-2014,28616.93,28808.78,28448.95,28562.82,230
3-December-2014,28472.32,28504.65,28370.73,28442.71,229
2-December-2014,28522.46,28576.39,28386.46,28444.01,228
1-December-2014,28748.22,28809.64,28538.44,28559.62,227
28-November-2014,28490.71,28822.37,28483.99,28693.99,226
27-November-2014,28397.8,28498.3,28307.58,28438.91,225
26-November-2014,28321.58,28470.15,28261.31,28386.19,224
25-November-2014,28520.76,28541.22,28217.5,28338.05,223
24-November-2014,28413.01,28541.96,28394.48,28499.54,222
21-November-2014,28100.1,28360.66,28038.4,28334.63,221
20-November-2014,28100.84,28118.53,27915.23,28067.56,220
19-November-2014,28193.9,28294.01,27963.51,28032.85,219
18-November-2014,28209.03,28282.85,28119.95,28163.29,218
17-November-2014,28018.68,28205.71,27921.34,28177.88,217
14-November-2014,27949.54,28093.23,27912.9,28046.66,216
13-November-2014,28048.56,28098.74,27822.7,27940.64,215
12-November-2014,27958.64,28126.48,27958.64,28008.9,214
11-November-2014,27911.25,27996.92,27790.4,27910.06,213
10-November-2014,27919.45,28027.96,27764.75,27874.73,212
7-November-2014,27902.71,27980.93,27739.56,27868.63,211
5-November-2014,27907.19,28010.39,27857.65,27915.88,210
3-November-2014,27943.04,27969.82,27785.4,27860.38,209
31-October-2014,27439.06,27894.32,27438.28,27865.83,208
30-October-2014,27098.94,27390.6,27088.65,27346.33,207
29-October-2014,27017.44,27126.3,26971.16,27098.17,206
28-October-2014,26788.73,26907.14,26764.15,26880.82,205
27-October-2014,26959.57,26994.96,26726.84,26752.9,204
23-October-2014,26889.51,26930.23,26827.68,26851.05,203
22-October-2014,26782.57,26818.33,26712.21,26787.23,202
21-October-2014,26552.45,26615.41,26407,26575.65,201
20-October-2014,26434.16,26517.9,26368.94,26429.85,200
17-October-2014,25950,26248.54,25910.77,26108.53,199
16-October-2014,26260.35,26462.08,25933.98,25999.34,198
14-October-2014,26537.42,26550.79,26212.01,26349.33,197
13-October-2014,26275.07,26443.16,26092.69,26384.07,196
10-October-2014,26551.74,26555.92,26261.61,26297.38,195
9-October-2014,26394.37,26688.7,26394.21,26637.28,194
8-October-2014,26229.67,26338.31,26150.09,26246.79,193
7-October-2014,26487.51,26570.38,26250.24,26271.97,192
1-October-2014,26681.47,26683.7,26548.22,26567.99,191
30-September-2014,26610.71,26851.33,26481.31,26630.51,190
29-September-2014,26694.41,26715.77,26518.01,26597.11,189
26-September-2014,26429.3,26721.03,26220.49,26626.32,188
25-September-2014,26808.66,26814.2,26349.55,26468.36,187
24-September-2014,26817.94,26844.7,26560,26744.69,186
23-September-2014,27244.98,27256.87,26744.07,26775.69,185
22-September-2014,27008.12,27254.8,26918.93,27206.74,184
19-September-2014,27139.39,27247.17,27047.68,27090.42,183
18-September-2014,26573.89,27132.2,26503.08,27112.21,182
17-September-2014,26627.21,26682.64,26511.71,26631.29,181
16-September-2014,26854.9,26861.29,26464.03,26492.51,180
15-September-2014,26998.07,26998.07,26790.91,26816.56,179
12-September-2014,27048.15,27096.87,26965.91,27061.04,178
11-September-2014,27143.22,27150.78,26904.5,26995.87,177
10-September-2014,27230.94,27251.44,27018.11,27057.41,176
9-September-2014,27316.43,27328.27,27177.09,27265.32,175
8-September-2014,27145.12,27354.99,27144.56,27319.85,174
5-September-2014,27127.26,27178.8,26920.56,27026.7,173
4-September-2014,27164.95,27169.12,26972.39,27085.93,172
3-September-2014,27128.06,27225.85,27067.02,27139.94,171
2-September-2014,26888.21,27082.85,26886.22,27019.39,170
1-September-2014,26733.18,26900.3,26732.39,26867.55,169
28-August-2014,26620.18,26674.38,26573.69,26638.11,168
27-August-2014,26553.24,26599.12,26492.5,26560.15,167
26-August-2014,26349.87,26481.97,26314.89,26442.81,166
25-August-2014,26490.31,26630.74,26401.64,26437.02,165
22-August-2014,26419.53,26508.27,26383.16,26419.55,164
21-August-2014,26322.66,26464.8,26262.52,26360.11,163
20-August-2014,26496.29,26504.52,26277.61,26314.29,162
19-August-2014,26482.56,26530.67,26387.84,26420.67,161
18-August-2014,26123.69,26413.11,26075.28,26390.96,160
14-August-2014,25948.3,26135,25945.35,26103.23,159
13-August-2014,25861.47,25972.62,25791.79,25918.95,158
12-August-2014,25703.78,25904.98,25645.79,25880.77,157
11-August-2014,25476.87,25553.44,25437.05,25519.24,156
8-August-2014,25406.87,25406.87,25232.82,25329.14,155
7-August-2014,25668.71,25778.05,25526.05,25589.01,154
6-August-2014,25892.55,25901.68,25621.85,25665.27,153
5-August-2014,25817.84,25928.32,25562.36,25908.01,152
4-August-2014,25631.68,25754.42,25531.38,25723.16,151
1-August-2014,25753.92,25862.68,25459.13,25480.84,150
31-July-2014,26105.89,26118.88,25853.69,25894.97,149
30-July-2014,26005.14,26113.48,25850.04,26087.42,148
28-July-2014,26173.47,26181.83,25900.25,25991.23,147
25-July-2014,26257.14,26300.17,26007.31,26126.75,146
24-July-2014,26188.5,26292.66,26077.7,26271.85,145
23-July-2014,26130.26,26188.64,26000.4,26147.33,144
22-July-2014,25784.48,26050.38,25780.39,26025.8,143
21-July-2014,25776.54,25861.15,25677.71,25715.17,142
18-July-2014,25558.48,25713.4,25441.24,25641.56,141
17-July-2014,25540.92,25613.03,25494.46,25561.16,140
16-July-2014,25322.17,25602.78,25246.75,25549.72,139
15-July-2014,25100.9,25254.48,25020.32,25228.65,138
14-July-2014,25093.16,25095.76,24892,25006.98,137
11-July-2014,25488.86,25548.33,24978.33,25024.35,136
10-July-2014,25513.74,25920.46,25117,25372.75,135
9-July-2014,25615.28,25683.97,25364.77,25444.81,134
8-July-2014,26166.92,26190.44,25495.04,25582.11,133
7-July-2014,26039.67,26123.55,25992.73,26100.08,132
4-July-2014,25844.8,25981.51,25659.33,25962.06,131
3-July-2014,25875.75,25999.08,25793.7,25823.75,130
2-July-2014,25660.57,25864.53,25660.16,25841.21,129
1-July-2014,25469.94,25571.9,25466.77,25516.35,128
30-June-2014,25179.55,25460.96,25179.55,25413.78,127
27-June-2014,25132.08,25209.61,25032.94,25099.92,126
26-June-2014,25217.69,25309.33,25021.23,25062.67,125
25-June-2014,25421.49,25427.8,25274.39,25313.74,124
24-June-2014,25115.83,25414.69,25115.83,25368.9,123
23-June-2014,25108.09,25197.5,24878.66,25031.32,122
20-June-2014,25237.54,25276.31,25056.18,25105.51,121
19-June-2014,25327.09,25425.85,25069.66,25201.8,120
18-June-2014,25565.19,25609.28,25114.3,25246.25,119
17-June-2014,25189.46,25545.88,25104.5,25521.19,118
16-June-2014,25239.5,25268.41,25063.93,25190.48,117
13-June-2014,25677.05,25688.31,25171.61,25228.17,116
12-June-2014,25597.21,25611.32,25409.69,25576.21,115
11-June-2014,25650.62,25725.12,25400.15,25473.89,114
10-June-2014,25706.35,25711.11,25347.33,25583.69,113
9-June-2014,25543.6,25644.77,25496.84,25580.21,112
6-June-2014,25204.95,25419.14,25129.76,25396.46,111
5-June-2014,24828.38,25044.06,24644.88,25019.51,110
4-June-2014,24909.03,24925.9,24773.93,24805.83,109
3-June-2014,24729.22,24892.06,24626.97,24858.59,108
2-June-2014,24368.96,24709.09,24270.2,24684.85,107
30-May-2014,24300.99,24353.59,24163.62,24217.34,106
29-May-2014,24523.13,24528.2,24206.5,24234.15,105
28-May-2014,24591.61,24643.33,24488.81,24556.09,104
27-May-2014,24748.1,24777.31,24422.33,24549.51,103
26-May-2014,24913.89,25175.22,24433.9,24716.88,102
23-May-2014,24535.14,24745.86,24470.78,24693.35,101
22-May-2014,24415.42,24524.76,24326.48,24374.4,100
21-May-2014,24404.48,24419.54,24156.47,24298.02,99
20-May-2014,24555.31,24587.16,24299.53,24376.88,98
19-May-2014,24340.32,24448.47,24107.99,24363.05,97
16-May-2014,24271.54,25375.63,23873.16,24121.74,96
15-May-2014,23809.42,23971.78,23742.75,23905.6,95
14-May-2014,23897.88,23964.67,23753.36,23815.12,94
13-May-2014,23729.78,24068.94,23729.25,23871.23,93
12-May-2014,23031.11,23572.88,23008.65,23551,92
9-May-2014,22374.98,23048.49,22317.18,22994.23,91
8-May-2014,22382.14,22443.13,22277.04,22344.04,90
7-May-2014,22488.96,22532.82,22286.26,22323.9,89
6-May-2014,22512.23,22602.71,22475.65,22508.42,88
5-May-2014,22412.8,22592.03,22354.45,22445.12,87
2-May-2014,22493.59,22575.62,22386.95,22403.89,86
30-April-2014,22517.63,22680.46,22284.96,22417.8,85
29-April-2014,22654.28,22681.89,22443.56,22466.19,84
28-April-2014,22717.59,22721.36,22597.19,22631.61,83
25-April-2014,22892.5,22939.31,22656.64,22688.07,82
23-April-2014,22783.65,22912.52,22780.13,22876.54,81
22-April-2014,22771.24,22853.03,22727.63,22758.37,80
21-April-2014,22644.75,22795.58,22636.75,22764.83,79
17-April-2014,22327.76,22648.69,22312.19,22628.84,78
16-April-2014,22486.73,22533.61,22247.39,22277.23,77
15-April-2014,22698.09,22737.31,22416.24,22484.93,76
11-April-2014,22642.05,22679.18,22526.89,22628.96,75
10-April-2014,22729.46,22792.49,22644.43,22715.33,74
9-April-2014,22389.21,22740.04,22379.95,22702.34,73
7-April-2014,22355.56,22481.62,22197.51,22343.45,72
4-April-2014,22522.46,22525.21,22339.4,22359.5,71
3-April-2014,22598.19,22620.65,22369.28,22509.07,70
2-April-2014,22550.58,22592.1,22473.46,22551.49,69
1-April-2014,22455.23,22485.77,22295.65,22446.44,68
31-March-2014,22423.14,22467.21,22253.78,22386.27,67
28-March-2014,22273.44,22363.97,22185.11,22339.97,66
27-March-2014,22116.23,22307.74,22094.29,22214.37,65
26-March-2014,22134.71,22172.2,22020.58,22095.3,64
25-March-2014,21948.31,22079.96,21916.87,22055.21,63
24-March-2014,21827.5,22074.34,21827.5,22055.48,62
22-March-2014,21752.44,21778.92,21725.52,21755.32,61
21-March-2014,21823.52,21870.11,21729.9,21753.75,60
20-March-2014,21797.61,21853.25,21704.66,21740.09,59
19-March-2014,21872.68,21895.83,21782.01,21832.86,58
18-March-2014,21849.65,22040.72,21785.38,21832.61,57
14-March-2014,21648.05,21853.32,21573.48,21809.8,56
13-March-2014,21736.61,21991.36,21720.13,21774.61,55
12-March-2014,21793.32,21965.95,21768.14,21856.22,54
11-March-2014,21918.83,22018.52,21772.11,21826.42,53
10-March-2014,21819.19,22023.98,21805.22,21934.83,52
7-March-2014,21539.44,21960.89,21539.44,21919.79,51
6-March-2014,21336.32,21525.14,21329.88,21513.87,50
5-March-2014,21280.36,21333.2,21176.16,21276.86,49
4-March-2014,20947,21224.64,20940.39,21209.73,48
3-March-2014,21079.27,21140,20920.98,20946.65,47
28-February-2014,20995.39,21140.51,20989.66,21120.12,46
26-February-2014,20869.61,21005.04,20860.02,20986.99,45
25-February-2014,20877.72,20912.54,20777.73,20852.47,44
24-February-2014,20695.48,20828.63,20637.3,20811.44,43
21-February-2014,20600.58,20725.04,20599.91,20700.75,42
20-February-2014,20661.07,20662.66,20522.04,20536.64,41
19-February-2014,20643.85,20750.52,20629.56,20722.97,40
18-February-2014,20457.56,20685.02,20436.48,20634.21,39
17-February-2014,20438.87,20492.43,20338.95,20464.06,38
14-February-2014,20265.13,20391.95,20149.01,20366.82,37
13-February-2014,20478.67,20503.86,20164.67,20193.35,36
12-February-2014,20449.83,20516.6,20427.23,20448.49,35
11-February-2014,20400.94,20443.35,20349.51,20363.37,34
10-February-2014,20429.16,20434.5,20312.21,20334.27,33
7-February-2014,20441.04,20450.51,20282.3,20376.56,32
6-February-2014,20286.09,20358.19,20079.82,20310.74,31
5-February-2014,20241.12,20289.33,20076.1,20261.03,30
4-February-2014,20050.99,20255.52,19963.12,20211.93,29
3-February-2014,20479.03,20480.35,20182.2,20209.26,28
31-January-2014,20544.64,20572.32,20448.43,20513.85,27
30-January-2014,20491.74,20528.41,20343.78,20498.25,26
29-January-2014,20784.04,20828.68,20613.62,20647.3,25
28-January-2014,20721.17,20795.35,20554.28,20683.51,24
27-January-2014,20899.03,20899.03,20688.03,20707.45,23
24-January-2014,21289.15,21333.66,21123.99,21133.56,22
23-January-2014,21319.69,21409.66,21264.71,21373.66,21
22-January-2014,21251.65,21377.91,21168.43,21337.67,20
21-January-2014,21237.96,21302.52,21189.2,21251.12,19
20-January-2014,21083.53,21221.37,21001.13,21205.05,18
17-January-2014,21236.65,21270.11,21015.61,21063.62,17
16-January-2014,21366.91,21379.29,21199.65,21265.18,16
15-January-2014,21091.46,21302.73,21091.46,21289.49,15
14-January-2014,21115,21154.76,21009.05,21032.88,14
13-January-2014,20850.54,21169.08,20850.54,21134.21,13
10-January-2014,20760.72,20971.23,20625.17,20758.49,12
9-January-2014,20755.73,20778.13,20652.69,20713.37,11
8-January-2014,20767.42,20786.41,20688.18,20729.38,10
7-January-2014,20845.77,20890.48,20637.18,20693.24,9
6-January-2014,20913.79,20913.79,20721.98,20787.3,8
3-January-2014,20819.58,20885.18,20731.33,20851.33,7
2-January-2014,21179.91,21331.32,20846.67,20888.33,6
1-January-2014,21222.19,21244.35,21133.82,21140.48,5
31-December-2013,21177.77,21230.88,21122.68,21170.68,
30-December-2013,21260.15,21304.7,21089.21,21143.01,
27-December-2013,21114.49,21235.14,21113.25,21193.58,
26-December-2013,21051,21135.85,21013.14,21074.59,
24-December-2013,21127.66,21156.92,21010.65,21032.71,
23-December-2013,21080.54,21207.89,21059.12,21101.03,
20-December-2013,20792.37,21117.99,20745.94,21079.72,
19-December-2013,20959.8,21017.45,20646.03,20708.62,
18-December-2013,20568.7,20917.57,20568.7,20859.86,
17-December-2013,20732.44,20784.03,20594.99,20612.14,
16-December-2013,20714.26,20764.52,20637.77,20659.52,
13-December-2013,20867.17,20867.17,20692.67,20715.58,
12-December-2013,21101.05,21103.8,20901.47,20925.61,
11-December-2013,21191.27,21215.94,21069.45,21171.41,
10-December-2013,21293.58,21327.75,21175.08,21255.26,
9-December-2013,21416.67,21483.74,21282.64,21326.42,
6-December-2013,20955.74,21049.84,20922.45,20996.53,
5-December-2013,20992.25,21165.6,20929.2,20957.81,
4-December-2013,20839.45,20863.37,20673.62,20708.71,
3-December-2013,20857.85,20927.05,20817.75,20854.92,
2-December-2013,20771.27,20941,20770.51,20898.01,
29-November-2013,20558.93,20819.77,20558.93,20791.93,
28-November-2013,20522.36,20606.38,20461.51,20534.91,
27-November-2013,20449,20482.67,20348.06,20420.26,
26-November-2013,20604.27,20604.27,20390.62,20425.02,
25-November-2013,20326.66,20626.15,20326.66,20605.08,
22-November-2013,20316.58,20388.12,20137.67,20217.39,
21-November-2013,20579.26,20579.26,20189.23,20229.05,
20-November-2013,20857.01,20895.3,20579.94,20635.13,
19-November-2013,20870.16,20934.4,20828.69,20890.82,
18-November-2013,20570.59,20868.76,20570.59,20850.74,
14-November-2013,20351.39,20568.99,20348.27,20399.42,
13-November-2013,20248.52,20365.59,20161.64,20194.4,
12-November-2013,20510.31,20584.22,20262.22,20281.91,
11-November-2013,20596.4,20672.53,20453.15,20490.96,
8-November-2013,20785.2,20821.01,20600.9,20666.15,
7-November-2013,20896.13,21142.85,20797.06,20822.77,
6-November-2013,21004.54,21045.38,20861.42,20894.94,
5-November-2013,21134.1,21158.56,20951.71,20974.79,
3-November-2013,21278.08,21321.53,21212.31,21239.36,
1-November-2013,21158.81,21293.88,21141.32,21196.81,
31-October-2013,21000.6,21205.44,20991.98,21164.52,
30-October-2013,20944.14,21086.59,20937.12,21033.97,
29-October-2013,20593.49,20952.55,20493.66,20929.01,
28-October-2013,20696.51,20771.36,20550.64,20570.28,
25-October-2013,20725.52,20782.16,20622.55,20683.52,
24-October-2013,20766.05,21039.42,20656.7,20725.43,
23-October-2013,20875.31,20922.32,20589.72,20767.88,
22-October-2013,20863.15,20948.91,20810.25,20864.97,
21-October-2013,20915.76,20970.92,20768.99,20893.89,
18-October-2013,20486.78,20932.23,20486.78,20882.89,
17-October-2013,20579.56,20629.8,20375.42,20415.51,
15-October-2013,20722.9,20759.58,20446.73,20547.62,
14-October-2013,20534.61,20645.94,20497.88,20607.54,
11-October-2013,20535.9,20559.69,20368.06,20528.59,
10-October-2013,20228.76,20323.77,20135.91,20272.91,
9-October-2013,19918.2,20277.74,19826.96,20249.26,
8-October-2013,20094.21,20150.27,19936.72,19983.61,
7-October-2013,19880.94,19921.38,19647.88,19895.1,
4-October-2013,19870,20052,19833.17,19915.95,
3-October-2013,19585.79,19929.24,19583.97,19902.07,
1-October-2013,19452.05,19532.91,19264.72,19517.15,
30-September-2013,19643.89,19651.31,19320.73,19379.77,
27-September-2013,19951.73,19981.57,19674.38,19727.27,
26-September-2013,19853.66,19997.28,19826.99,19893.85,
25-September-2013,19947.43,19978.49,19658.74,19856.24,
24-September-2013,19820.03,20050.42,19782.78,19920.21,
23-September-2013,20060.82,20199.81,19826.3,19900.96,
20-September-2013,20616.35,20677.99,20051.43,20263.71,
19-September-2013,20354.73,20739.69,20347.3,20646.64,
18-September-2013,19865.99,20013.33,19775.29,19962.16,
17-September-2013,19721.9,19819.1,19635.44,19804.03,
16-September-2013,19977.38,20086.43,19596.15,19742.47,
13-September-2013,19744.54,19899.37,19675.68,19732.76,
12-September-2013,20046.05,20052.05,19676.49,19781.88,
11-September-2013,19999.77,20055.53,19777.63,19997.45,
10-September-2013,19448.39,20012.69,19444.66,19997.09,
6-September-2013,19072.02,19293.96,18929.38,19270.06,
5-September-2013,18857.6,19117.52,18847.02,18979.76,
4-September-2013,18314.68,18612.6,18188.43,18567.55,
3-September-2013,19002.77,19007.31,18166.17,18234.66,
2-September-2013,18691.83,18942.06,18678.93,18886.13,
30-August-2013,18424.72,18679.26,18272.76,18619.72,
29-August-2013,18073.66,18455.66,18071.22,18401.04,
28-August-2013,17851.44,18101.84,17448.71,17996.15,
27-August-2013,18460.72,18460.72,17921.82,17968.08,
26-August-2013,18602.56,18728.19,18488.93,18558.13,
23-August-2013,18386.53,18546.6,18210.75,18519.44,
22-August-2013,17896.84,18349.82,17759.59,18312.94,
21-August-2013,18545.44,18567.7,17807.19,17905.91,
20-August-2013,18142.83,18306.46,17970.98,18246.04,
19-August-2013,18587.38,18587.38,18139.15,18307.52,
16-August-2013,19297.11,19310.95,18559.65,18598.18,
14-August-2013,19299.42,19392.56,19203.63,19367.59,
13-August-2013,18895.26,19248.11,18864.81,19229.84,
12-August-2013,18898.94,19066.97,18796.01,18946.98,
8-August-2013,18687.3,18829.26,18621.67,18789.34,
7-August-2013,18758.53,18811.46,18551.35,18664.88,
6-August-2013,19127.1,19131.92,18667.3,18733.04,
5-August-2013,19178.06,19306.51,19141.68,19182.26,
2-August-2013,19399.55,19451.7,19078.72,19164.02,
1-August-2013,19443.29,19569.2,19170.46,19317.19,
31-July-2013,19304.07,19387.5,19126.82,19345.7,
30-July-2013,19577.75,19672.72,19328.54,19348.34,
29-July-2013,19714.42,19751.03,19570.87,19593.28,
26-July-2013,19892.47,19907.45,19699.76,19748.19,
25-July-2013,20062,20110.81,19763.9,19804.76,
24-July-2013,20200.2,20252.7,19994.25,20090.68,
23-July-2013,20249.98,20351.06,20249.98,20302.13,
22-July-2013,20096.71,20264.9,20065.69,20159.12,
19-July-2013,20213.45,20256.6,20111.13,20149.85,
18-July-2013,19999.51,20176.9,19956.2,20128.41,
17-July-2013,19928.95,19983.22,19778.54,19948.73,
16-July-2013,19788.09,19890.63,19649.58,19851.23,
15-July-2013,19926.1,20072.44,19883.19,20034.48,
12-July-2013,19898.69,19991.94,19785.59,19958.47,
11-July-2013,19468.46,19723.51,19468.46,19676.06,
10-July-2013,19482.66,19505.93,19237.91,19294.12,
9-July-2013,19399.37,19486,19380.25,19439.48,
8-July-2013,19418.98,19422.69,19185.92,19324.77,
5-July-2013,19568.79,19640.27,19477.74,19495.82,
4-July-2013,19256.12,19445.02,19245.01,19410.84,
3-July-2013,19347.11,19347.11,19147.31,19177.76,
2-July-2013,19573.93,19589.14,19442.75,19463.82,
1-July-2013,19352.48,19598.43,19347.57,19577.39,
28-June-2013,19093.18,19432.94,19093.18,19395.81,
27-June-2013,18716.11,18925.75,18688.28,18875.95,
26-June-2013,18662.37,18690.5,18514.35,18552.12,
25-June-2013,18602.25,18802.31,18487.3,18629.15,
24-June-2013,18714.06,18714.06,18467.16,18540.89,
21-June-2013,18695.8,18820.81,18615.14,18774.24,
20-June-2013,19069.2,19069.2,18687.19,18719.29,
19-June-2013,19224.09,19274.26,19100.13,19245.7,
18-June-2013,19329.17,19383.61,19191.37,19223.28,
17-June-2013,19249.9,19344.28,19084.68,19325.87,
14-June-2013,18959.83,19213.1,18952.09,19177.93,
13-June-2013,18897.49,18914.13,18765.53,18827.16,
12-June-2013,19103.96,19143.24,18969.08,19041.13,
11-June-2013,19382.22,19418.74,19121.18,19143,
10-June-2013,19530.35,19585.75,19366.82,19441.07,
7-June-2013,19522.31,19711.55,19397.51,19429.23,
6-June-2013,19503.68,19635.37,19395.32,19519.49,
5-June-2013,19532.42,19604.43,19441.35,19568.22,
4-June-2013,19605.68,19742.7,19522.47,19545.78,
3-June-2013,19859.22,19860.19,19541.97,19610.48,
31-May-2013,20186.67,20191.29,19730.55,19760.3,
30-May-2013,20066.94,20254.03,20066.14,20215.4,
29-May-2013,20202.51,20216.49,20044.74,20147.64,
28-May-2013,20056.28,20209.82,19963.23,20160.82,
27-May-2013,19750.67,20083.47,19678.31,20030.77,
24-May-2013,19765.32,19833.14,19568.49,19704.33,
23-May-2013,19971.37,20027.56,19634.79,19674.33,
22-May-2013,20150.69,20220.35,20000.86,20062.24,
21-May-2013,20227.17,20308.04,20072.68,20111.61,
20-May-2013,20277.76,20443.62,20186.66,20223.98,
17-May-2013,20267.6,20328.19,20155.01,20286.12,
16-May-2013,20167.93,20326.48,20162.12,20247.33,
15-May-2013,19798.18,20241.96,19798.18,20212.96,
14-May-2013,19715.8,19831.79,19652.69,19722.29,
13-May-2013,20073.41,20109.08,19667.39,19691.67,
11-May-2013,20091.93,20146.83,20055.18,20122.32,
10-May-2013,19911.08,20119.14,19908.8,20082.62,
9-May-2013,20015.86,20058.48,19903.83,19939.04,
8-May-2013,19950.22,20037.27,19851.22,19990.18,
7-May-2013,19697.33,19917.88,19697.33,19888.95,
6-May-2013,19571.66,19694.29,19554.31,19673.64,
3-May-2013,19707.95,19744.85,19542.63,19575.64,
2-May-2013,19459.33,19792,19451.26,19735.77,
30-April-2013,19492.83,19622.68,19317.38,19504.18,
29-April-2013,19306.67,19428.94,19284.4,19387.5,
26-April-2013,19376,19384.95,19249.75,19286.72,
25-April-2013,19192.11,19434.85,19192.11,19406.85,
23-April-2013,19210.26,19210.26,19042.08,19179.36,
22-April-2013,18989.78,19204.9,18989.78,19169.83,
18-April-2013,18695.34,19058.8,18691.61,19016.46,
17-April-2013,18773.45,18869.88,18673.44,18731.16,
16-April-2013,18356.32,18771.33,18325.73,18744.93,
15-April-2013,18196.09,18424.4,18144.22,18357.8,
12-April-2013,18275.66,18337.91,18186.1,18242.56,
11-April-2013,18577.52,18599.14,18397.94,18542.2,
10-April-2013,18355.14,18461.44,18173.31,18414.45,
9-April-2013,18481.47,18565.56,18206.61,18226.48,
8-April-2013,18455.8,18504.48,18402.93,18437.78,
5-April-2013,18493.67,18525.45,18389.29,18450.23,
4-April-2013,18731.38,18733.62,18473.85,18509.7,
3-April-2013,19034,19035.2,18721.72,18801.64,
2-April-2013,18863.82,19060.51,18826.53,19040.95,
1-April-2013,18890.81,18959.48,18796.6,18864.75,
28-March-2013,18702.46,18882.54,18568.43,18835.77,
26-March-2013,18645.09,18758.88,18612.37,18704.53,
25-March-2013,18894.13,18950.22,18654.61,18681.42,
22-March-2013,18784.93,18859.82,18669.2,18735.6,
21-March-2013,18926.21,19082.29,18756.65,18792.87,
20-March-2013,19026.46,19028.09,18836.77,18884.19,
19-March-2013,19345.91,19378.61,18939.47,19008.1,
18-March-2013,19282.63,19345.42,19232.23,19293.2,
15-March-2013,19570.01,19673.16,19383.13,19427.56,
14-March-2013,19367.26,19604.7,19179.33,19570.44,
13-March-2013,19511.97,19511.97,19338.52,19362.55,
12-March-2013,19675.81,19697.84,19505.75,19564.92,
11-March-2013,19679.88,19754.66,19602.71,19646.21,
8-March-2013,19478.67,19706.03,19477.61,19683.23,
7-March-2013,19222.05,19465.52,19212.92,19413.54,
6-March-2013,19254.2,19293.39,19195.47,19252.61,
5-March-2013,18943.62,19164.04,18943.62,19143.17,
4-March-2013,18920.9,18930.86,18760.41,18877.96,
1-March-2013,18876.68,18988.97,18820.9,18918.52,
28-February-2013,19264.8,19322.28,18793.97,18861.54,
27-February-2013,19090.32,19213.02,18997.82,19152.41,
26-February-2013,19290.66,19293.49,18976.94,19015.14,
25-February-2013,19365.33,19411.18,19237.98,19331.69,
22-February-2013,19341.9,19401.75,19289.83,19317.01,
21-February-2013,19549.05,19554.65,19289.7,19325.36,
20-February-2013,19717.94,19742.42,19619.89,19642.75,
19-February-2013,19523.7,19671.17,19457.21,19635.72,
